발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,경도,위도,발생분,부상자수,CCTV설치유무,보호구역지정일
2017,2017-12-22 19:00,야간,금,1,1.0,0,0,0,경기,수원시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반_,교차로,교차로내,_승용차,_승용차,_이륜차,_이륜차,127.0153326,37.28580073,23.0,,있음,20200131
2020,2020-03-11 13,주,수,1,,0,0,0,경기,수원시,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로부근,_,승합차_,_,이륜차_,127.0157778,37.28497327,,0.0,있음,20200131
2015,2015-06-27 4:05,야,토,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,중형_,보행자_,보행자_,126.9943725,37.30933844,,,없음,20200130
2017,2017-04-22 21:00,야간,토,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,126.9940339,37.30934601,25.0,,없음,20200130
2015,2015-11-30 8:50,주,월,1,2.0,1,0,0,경기,포천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범_,단일로,기타단일로,승용차_,경형_,승용차_,경형_,127.3081465,37.93976329,,,없음,20191016
2019,2019-06-29 12,주,토,1,,1,1,0,경기,포천시,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,승용차_,127.3106652,37.94280474,,2.0,없음,20191016
2019,2019-10-30 10,주,수,1,,0,0,0,경기,포천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,보행자_,127.1651643,37.80850162,,0.0,없음,20191016
2016,2016-12-24 17:00,주간,토,1,6.0,0,4,1,경기,가평군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범_,단일로,교량위,_화물차,_소형,_승합차,_대형,127.4685523,37.67942524,14.0,,없음,20190331
2016,2016-01-19 18:00,야간,화,1,1.0,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승합차,_대형,_보행자,_보행자,126.7494109,37.67541767,48.0,,있음,20190331
2019,2019-06-13 00,야,목,1,,0,0,0,경기,고양시,차대사람,횡단중,횡단중,,_과속,단일로,기타단일로,_,승용차_,_,보행자_,126.7465952,37.67642811,,0.0,있음,20190331
2019,2019-01-11 08,주,금,1,,0,0,0,경기,고양시,차대사람,차도통행중,차도통행중,,_안전운전 의무 불이행,기타,기타,_,승용차_,_,보행자_,126.8399986,37.64873122,,0.0,있음,20190331
2018,2018-09-16 4:00,야,일,1,1.0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반_,단일로,기타단일로,승용차_,승용차_,보행자_,보행자_,127.2493782,37.41696738,,,있음,20190331
2017,2017-10-16 18:00,야간,월,1,1.0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반_,교차로,교차로횡단보도내,_승합차,_승합차,_보행자,_보행자,127.257146,37.42624073,50.0,,있음,20190331
2019,2019-11-12 07,주,화,1,,0,0,0,경기,광주시,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,교차로,교차로내,_,화물차_,_,보행자_,127.2575278,37.42698965,,0.0,있음,20190331
2017,2017-07-28 9:00,주간,금,1,1.0,0,0,0,경기,구리시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,127.1329897,37.60648979,30.0,,없음,20190331
2015,2015-10-31 22:20,야,토,1,1.0,0,0,0,경기,군포시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,소형_,보행자_,보행자_,126.9478471,37.34459989,,,없음,20190331
2016,2016-11-30 7:00,주간,수,1,1.0,0,0,0,경기,군포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,126.9471046,37.34577723,0.0,,없음,20190331
2015,2015-10-31 22:20,야,토,1,1.0,0,0,0,경기,군포시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,소형_,보행자_,보행자_,126.9478471,37.34459989,,,있음,20190331
2016,2016-11-30 7:00,주간,수,1,1.0,0,0,0,경기,군포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,126.9471046,37.34577723,0.0,,있음,20190331
2020,2020-01-30 18,야,목,1,,0,0,0,경기,군포시,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로횡단보도내,_,화물차_,_,자전거_,126.9315373,37.36200034,,0.0,있음,20190331
2017,2017-01-16 5:00,야간,월,1,1.0,0,0,0,경기,구리시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,127.1437505,37.60220532,52.0,,있음,20190331
2016,2016-04-17 1:00,야간,일,1,3.0,2,0,0,경기,남양주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범_,기타/불명,기타/불명,_승용차,_중형,_승용차,_경형,127.1994656,37.67267407,25.0,,있음,20190331
2016,2016-05-09 12:00,주간,월,1,1.0,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,과속_,기타/불명,기타/불명,_화물차,_소형,_보행자,_보행자,127.1986263,37.67271699,26.0,,있음,20190331
2020,2020-12-21 12,주,월,1,,0,0,0,경기,김포시,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,교차로,교차로내,_,승합차_,_,보행자_,126.6248858,37.65500177,,0.0,없음,20190331
2023,2023-03-20 9:00,주,월,1,,0,0,0,경기,김포시,차대사람,기타,기타,,_보행자 보호의무 위반,교차로,교차로횡단보도내,_,화물차_,_,보행자_,126.6229414,37.6574299,,0.0,없음,20190331
2023,2023-06-29 0:00,야,목,1,,0,0,0,경기,김포시,차대사람,기타,기타,,_안전운전 의무 불이행,교차로,교차로횡단보도내,_,승용차_,_,보행자_,126.6230867,37.65663782,,0.0,없음,20190331
2018,2018-01-10 20:42,야,수,1,2.0,0,1,0,경기,동두천시,차대차,기타,기타,운전자법규위반,중앙선 침범_,교차로,교차로부근,승용차_,승용차_,화물차_,화물차_,127.0498733,37.92918057,,,없음,20190331
2018,2018-03-15 18:27,야,목,1,1.0,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,화물차_,화물차_,보행자_,보행자_,127.0503541,37.92683003,,,없음,20190331
2021,2021-05-14 17:00,주,금,1,,0,0,0,경기,김포시,차량단독,기타,기타,,_안전운전 의무 불이행,단일로,기타단일로,_,이륜차_,_,없음_,126.5366301,37.719911,,0.0,없음,20190331
2017,2017-12-18 21:00,야간,월,1,1.0,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,운전자법규위반,과속_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,127.058075,37.90486765,40.0,,있음,20190331
2021,2021-07-30 14:00,주,금,1,,0,0,0,경기,동두천시,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로내,_,이륜차_,_,이륜차_,127.0540575,37.90332028,,0.0,있음,20190331
2022,2022-07-22 10:00,주,금,1,,0,0,0,경기,동두천시,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,사륜오토바이(ATV)_,127.0537552,37.90441872,,0.0,있음,20190331
2017,2017-12-18 21:00,야간,월,1,1.0,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,운전자법규위반,과속_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,127.058075,37.90486765,40.0,,없음,20190331
2021,2021-07-30 14:00,주,금,1,,0,0,0,경기,동두천시,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로내,_,이륜차_,_,이륜차_,127.0540575,37.90332028,,0.0,없음,20190331
2022,2022-07-22 10:00,주,금,1,,0,0,0,경기,동두천시,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,사륜오토바이(ATV)_,127.0537552,37.90441872,,0.0,없음,20190331
2017,2017-02-12 20:00,야간,일,1,1.0,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로내,_승용차,_승용차,_보행자,_보행자,126.7994492,37.48200201,40.0,,없음,20190331
2017,2017-09-06 22:00,야간,수,1,1.0,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,126.8016203,37.48205994,30.0,,없음,20190331
2017,2017-02-12 20:00,야간,일,1,1.0,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로내,_승용차,_승용차,_보행자,_보행자,126.7994492,37.48200201,40.0,,있음,20190331
2017,2017-09-06 22:00,야간,수,1,1.0,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,126.8016203,37.48205994,30.0,,있음,20190331
2017,2017-06-04 2:00,야간,일,1,3.0,0,2,0,경기,수원시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반_,교차로,교차로횡단보도내,_승용차,_승용차,_보행자,_보행자,127.0087909,37.29251616,5.0,,있음,20190331
2018,2018-06-30 1:55,야,토,1,1.0,0,0,0,경기,수원시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,승용차_,보행자_,보행자_,127.0122611,37.29151195,,,있음,20190331
2018,2018-11-08 0:20,야,목,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,과속_,교차로,교차로내,승용차_,승용차_,보행자_,보행자_,127.0086779,37.29254274,,,있음,20190331
2019,2019-01-18 15,주,금,1,,0,0,0,경기,수원시,차대사람,기타,기타,,_보행자 보호의무 위반,교차로,교차로횡단보도내,_,승합차_,_,보행자_,127.0109994,37.29295797,,0.0,있음,20190331
2022,2022-11-12 23:00,야,토,1,,0,0,0,경기,수원시,차대사람,기타,기타,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,보행자_,127.0100276,37.29145765,,0.0,있음,20190331
2017,2017-06-04 2:00,야간,일,1,3.0,0,2,0,경기,수원시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반_,교차로,교차로횡단보도내,_승용차,_승용차,_보행자,_보행자,127.0087909,37.29251616,5.0,,없음,20190331
2018,2018-06-30 1:55,야,토,1,1.0,0,0,0,경기,수원시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,승용차_,보행자_,보행자_,127.0122611,37.29151195,,,없음,20190331
2018,2018-11-08 0:20,야,목,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,과속_,교차로,교차로내,승용차_,승용차_,보행자_,보행자_,127.0086779,37.29254274,,,없음,20190331
2019,2019-01-18 15,주,금,1,,0,0,0,경기,수원시,차대사람,기타,기타,,_보행자 보호의무 위반,교차로,교차로횡단보도내,_,승합차_,_,보행자_,127.0109994,37.29295797,,0.0,없음,20190331
2022,2022-11-12 23:00,야,토,1,,0,0,0,경기,수원시,차대사람,기타,기타,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,보행자_,127.0100276,37.29145765,,0.0,없음,20190331
2016,2016-11-10 4:00,야간,목,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로내,_승용차,_대형,_보행자,_보행자,127.0289953,37.29177172,50.0,,없음,20190331
2016,2016-02-04 10:00,주간,목,1,1.0,0,0,0,경기,수원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_화물차,_소형,_보행자,_보행자,127.024097,37.29313756,5.0,,없음,20190331
2017,2017-04-10 22:00,야간,월,1,4.0,1,2,0,경기,수원시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반_,교차로,교차로내,_승합차,_승합차,_원동기장치자전거,_원동기장치자전거,127.0289131,37.29192553,15.0,,없음,20190331
2017,2017-11-24 1:00,야간,금,1,1.0,0,0,0,경기,수원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,교차로,교차로부근,_승합차,_승합차,_보행자,_보행자,127.029183,37.29170666,32.0,,없음,20190331
2020,2020-06-05 00,야,금,1,,0,0,0,경기,수원시,차량단독,공작물충돌,공작물충돌,,_과속,단일로,기타단일로,_,이륜차_,_,없음_,127.0257032,37.29069222,,0.0,없음,20190331
2022,2022-07-05 18:00,야,화,1,,0,0,0,경기,수원시,차량단독,공작물충돌,공작물충돌,,_안전운전 의무 불이행,단일로,기타단일로,_,이륜차_,_,없음_,127.0257367,37.29074644,,0.0,없음,20190331
2023,2023-12-30 21:00,야,토,1,,0,0,0,경기,수원시,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,화물차_,_,보행자_,127.027548,37.29156494,,0.0,없음,20190331
2015,2015-06-27 4:05,야,토,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,중형_,보행자_,보행자_,126.9943725,37.30933844,,,없음,20190331
2017,2017-04-22 21:00,야간,토,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,126.9940339,37.30934601,25.0,,없음,20190331
2015,2015-06-27 4:05,야,토,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,중형_,보행자_,보행자_,126.9943725,37.30933844,,,있음,20190331
2017,2017-04-22 21:00,야간,토,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,126.9940339,37.30934601,25.0,,있음,20190331
2016,2016-09-28 6:00,주간,수,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,횡단보도상,_승용차,_소형,_보행자,_보행자,126.9983593,37.2969433,10.0,,있음,20190331
2018,2018-08-09 9:12,주,목,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로내,승용차_,승용차_,보행자_,보행자_,126.9979054,37.30158443,,,있음,20190331
2021,2021-10-26 13:00,주,화,1,,0,0,0,경기,수원시,차대차,정면충돌,정면충돌,,_신호위반,교차로,교차로내,_,승합차_,_,이륜차_,126.9977555,37.29781508,,0.0,있음,20190331
2016,2016-09-28 6:00,주간,수,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,횡단보도상,_승용차,_소형,_보행자,_보행자,126.9983593,37.2969433,10.0,,없음,20190331
2018,2018-08-09 9:12,주,목,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로내,승용차_,승용차_,보행자_,보행자_,126.9979054,37.30158443,,,없음,20190331
2021,2021-10-26 13:00,주,화,1,,0,0,0,경기,수원시,차대차,정면충돌,정면충돌,,_신호위반,교차로,교차로내,_,승합차_,_,이륜차_,126.9977555,37.29781508,,0.0,없음,20190331
2015,2015-12-01 16:35,주,화,1,1.0,0,0,0,경기,수원시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반_,교차로,교차로내,자전거_,자전거_,승합차_,경형_,126.9788261,37.27604582,,,없음,20190331
2017,2017-10-18 4:00,야간,수,1,1.0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,과속_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,126.9741102,37.28104571,50.0,,없음,20190331
2020,2020-10-07 15,주,수,1,,0,0,0,경기,수원시,차대사람,기타,기타,,_안전운전 의무 불이행,교차로,교차로부근,_,화물차_,_,보행자_,126.9768305,37.27591082,,0.0,없음,20190331
2015,2015-08-21 0:58,야,금,2,2.0,0,0,0,경기,성남시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,대형_,보행자_,보행자_,127.1407058,37.44352093,,,있음,20190331
2016,2016-07-21 9:00,주간,목,1,3.0,2,0,0,경기,성남시,차대차,기타,기타,운전자법규위반,기타(운전자법규위반)_,단일로,기타단일로,_승용차,_중형,_화물차,_소형,127.1424221,37.44395879,35.0,,있음,20190331
2017,2017-11-12 23:00,야간,일,1,1.0,0,0,0,경기,성남시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,교차로,교차로내,_이륜차,_이륜차,_보행자,_보행자,127.14346,37.44202398,50.0,,있음,20190331
